WigleWifi-1.4,appRelease=2.26,model=SM-A520F,release=7.0,device=a5y17lte,display=NRD90M.A520FXXU2BQIH,board=universal7880,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,11,-68,32.112486879341304,35.21035744808614,184,446,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,58,-82,32.112486879341304,35.21035744808614,184,446,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,6,-89,32.112486879341304,35.21035744808614,184,446,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,6,-90,32.112486879341304,35.21035744808614,184,446,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:24:28,0,-101,32.112486879341304,35.21035744808614,184,446,GSM
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:24:33,58,-84,32.112962594255805,35.21079087629914,159,443,WIFI
ec:8c:a2:09:8c:cc,Ariel_University,[ESS][BLE],2017-11-09 15:24:33,56,-93,32.112962594255805,35.21079087629914,159,443,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:24:49,11,-95,32.113372553139925,35.21033682860434,187,458,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:24:49,48,-88,32.113372553139925,35.21033682860434,187,458,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:25:29,1,-49,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,6,-63,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,6,-72,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,11,-68,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,58,-84,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:25:29,58,-84,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,6,-82,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,6,-90,32.1030575,35.2074634,699,77,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:25:29,11,-94,32.1030575,35.2074634,699,77,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:25:29,0,-101,32.1030575,35.2074634,699,77,GSM
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:25:34,48,-89,32.10306566208601,35.207372484728694,705,91,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:26:40,58,-79,32.10313426796347,35.20737977698445,697,47,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:05,1,-54,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,6,-62,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,6,-75,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,11,-66,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,58,-86,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,6,-88,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,48,-86,32.10410656873137,35.20723535679281,644,393,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:05,6,-85,32.10410656873137,35.20723535679281,644,393,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:05,0,-105,32.10410656873137,35.20723535679281,644,393,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:15,1,-48,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,6,-62,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,6,-71,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,11,-69,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,58,-81,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,6,-87,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,48,-86,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:15,6,-89,32.10290954913944,35.20733627490699,696,383,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:29:15,48,-87,32.10290954913944,35.20733627490699,696,383,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:15,0,-103,32.10290954913944,35.20733627490699,696,383,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:19,1,-48,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,6,-62,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,6,-71,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,11,-66,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,58,-82,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:29:19,58,-82,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,6,-87,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,48,-84,32.104546912014484,35.20767817273736,668,382,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:19,6,-85,32.104546912014484,35.20767817273736,668,382,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:19,0,-103,32.104546912014484,35.20767817273736,668,382,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:24,1,-50,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,6,-62,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,6,-72,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,11,-68,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,58,-82,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:29:24,58,-82,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,6,-87,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,48,-84,32.10347356740385,35.207505924627185,666,385,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:24,6,-87,32.10347356740385,35.207505924627185,666,385,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:24,0,-103,32.10347356740385,35.207505924627185,666,385,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:28,1,-53,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,6,-60,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,6,-68,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,11,-66,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,58,-82,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:29:28,58,-83,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,6,-86,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,48,-84,32.10456920787692,35.207909094169736,663,393,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:28,6,-85,32.10456920787692,35.207909094169736,663,393,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:28,0,-103,32.10456920787692,35.207909094169736,663,393,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:29:33,1,-46,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,6,-60,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,6,-71,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,11,-67,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,58,-82,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:29:33,58,-82,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,6,-86,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,48,-84,32.103479015640914,35.207589995115995,681,392,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:29:33,6,-85,32.103479015640914,35.207589995115995,681,392,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:29:33,0,-103,32.103479015640914,35.207589995115995,681,392,GSM
ec:8c:a2:09:8c:cc,Ariel_University,[ESS][BLE],2017-11-09 15:29:51,56,-92,32.10291105788201,35.20723896101117,684,401,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:30:48,1,-47,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,6,-62,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,6,-72,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,11,-67,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,58,-83,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,6,-90,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,48,-86,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:30:48,6,-87,32.10475293919444,35.208393316715956,677,426,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:30:48,58,-82,32.10475293919444,35.208393316715956,677,426,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:30:48,0,-105,32.10475293919444,35.208393316715956,677,426,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:30:53,1,-46,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,6,-62,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,6,-72,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,11,-67,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,58,-84,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,6,-88,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,48,-85,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:30:53,6,-87,32.10361572448164,35.207644728943706,649,439,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:30:53,58,-84,32.10361572448164,35.207644728943706,649,439,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:30:53,0,-105,32.10361572448164,35.207644728943706,649,439,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:30:58,1,-53,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,6,-62,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,6,-71,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,11,-67,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,58,-85,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,6,-88,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,48,-84,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:30:58,6,-86,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:30:58,58,-85,32.104966468177736,35.20800741389394,672,452,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:30:58,48,-87,32.104966468177736,35.20800741389394,672,452,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:30:58,0,-105,32.104966468177736,35.20800741389394,672,452,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:31:03,1,-52,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,6,-61,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,6,-69,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,11,-66,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,58,-86,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,6,-86,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,48,-84,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,6,-84,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:03,58,-87,32.10258072707802,35.20730542950332,696,442,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:03,1,-91,32.10258072707802,35.20730542950332,696,442,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:31:03,0,-105,32.10258072707802,35.20730542950332,696,442,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:31:10,1,-46,32.1021853107959,35.206761276349425,720,444,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:25,48,-86,32.10275356192142,35.20770641975105,679,477,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:31:40,1,-50,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,6,-61,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,6,-74,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,11,-67,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,58,-85,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,6,-87,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,48,-85,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:31:40,6,-86,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:40,48,-83,32.104767775163054,35.20738807506859,686,470,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:40,58,-83,32.104767775163054,35.20738807506859,686,470,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:31:40,0,-105,32.104767775163054,35.20738807506859,686,470,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:31:45,1,-46,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,6,-64,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,6,-70,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,11,-67,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,58,-85,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,6,-88,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,48,-85,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,6,-86,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:45,48,-84,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:45,58,-83,32.10328480694443,35.20756593905389,680,477,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:45,1,-86,32.10328480694443,35.20756593905389,680,477,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:31:45,0,-105,32.10328480694443,35.20756593905389,680,477,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:31:50,1,-49,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,6,-62,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,6,-70,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,11,-67,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,58,-86,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,6,-89,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,48,-85,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,6,-86,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:31:50,48,-85,32.10440974216908,35.20744004286826,670,473,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:31:50,1,-86,32.10440974216908,35.20744004286826,670,473,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:31:50,0,-105,32.10440974216908,35.20744004286826,670,473,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:33:03,1,-53,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,6,-64,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,6,-67,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,11,-66,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,58,-87,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,6,-87,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,48,-85,32.10280020721257,35.20715891383588,709,458,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:33:03,6,-86,32.10280020721257,35.20715891383588,709,458,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:33:03,0,-105,32.10280020721257,35.20715891383588,709,458,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:33:08,1,-47,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,6,-65,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,6,-71,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,11,-68,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,58,-86,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,6,-87,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,48,-85,32.10402375552803,35.207416070625186,694,460,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:33:08,6,-86,32.10402375552803,35.207416070625186,694,460,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:33:08,0,-105,32.10402375552803,35.207416070625186,694,460,GSM
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:17,1,-86,32.10329666733742,35.20718649029732,708,462,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:33:25,1,-52,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,6,-63,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,6,-67,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,11,-66,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,6,-88,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,48,-85,32.1023417590186,35.20720534957945,714,468,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:33:25,6,-88,32.1023417590186,35.20720534957945,714,468,WIFI
